# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       1.958359301466e+00       3.380252018422e-01       3.336444497274e+00       8.898772919802e+03       6.688664441930e-04       5.249789469454e+03       1.774561145041e+03       1.553076350770e+04       1.068895528111e+03       2.107573594664e-10       6.432800381251e-08       3.451184440993e-07       5.195340246346e-12       2.047715478852e-11       6.493099048077e-13       5.195340246346e-12       2.017711602415e-11       6.589488626817e-13       5.195340246346e-12       6.334821008223e-13       1.617307795026e-11       3.456234893791e-08       3.068116923335e-13       4.473823201674e-07       4.473823201674e-07      -3.447451287748e-08      -7.973184430443e-14       4.243517922446e-01       9.522963737228e-01 
       1.937750661792e+00       3.403964853130e-01       3.370697926886e+00       8.929733532776e+03       6.624296757059e-04       5.218828856480e+03       1.776471000196e+03       1.533161792690e+04       1.070072340655e+03       2.049456963489e-10       6.299297442930e-08       3.379560383623e-07       5.087518901464e-12       2.062062646723e-11       6.270192241152e-13       5.087518901464e-12       2.031848025912e-11       6.363276610626e-13       5.087518901464e-12       6.334823481894e-13       1.572709696528e-11       3.456234893791e-08       2.983513178020e-13       4.388130752559e-07       4.388130752559e-07      -3.447694381151e-08      -7.731581646747e-14       4.271849219248e-01       9.514476587708e-01 
       1.917285424536e+00       3.427844226654e-01       3.405284194579e+00       8.960777212410e+03       6.560652830199e-04       5.187785176846e+03       1.778291946757e+03       1.513425008204e+04       1.071248211144e+03       1.992942462886e-10       6.168564124446e-08       3.309422221714e-07       4.981934392261e-12       2.076510700416e-11       6.054934412171e-13       4.981934392261e-12       2.046083856965e-11       6.144826807585e-13       4.981934392261e-12       6.334825990409e-13       1.529341064901e-11       3.456234893791e-08       2.901241746953e-13       4.304216555840e-07       4.304216555840e-07      -3.447930742765e-08      -7.497424359436e-14       4.300344141231e-01       9.505830425991e-01 
       1.896962590114e+00       3.451891313380e-01       3.440205979222e+00       8.991903684882e+03       6.497725531865e-04       5.156658704374e+03       1.780022538769e+03       1.493864735656e+04       1.072423121427e+03       1.937985930664e-10       6.040542971353e-08       3.240739131071e-07       4.878540316644e-12       2.091060350494e-11       5.847063197860e-13       4.878540316644e-12       2.060419795699e-11       5.933872979051e-13       4.878540316644e-12       6.334828534261e-13       1.487168010184e-11       3.456234893791e-08       2.821238340673e-13       4.222043708745e-07       4.222043708745e-07      -3.448160559189e-08      -7.270481413102e-14       4.329002959072e-01       9.497022723217e-01 
       1.876781165899e+00       3.476107296077e-01       3.475465964971e+00       9.023112664134e+03       6.435507807816e-04       5.125449725122e+03       1.781661318517e+03       1.474479723599e+04       1.073597053068e+03       1.884544421928e-10       5.915177721123e-08       3.173480926962e-07       4.777291235154e-12       2.105712312601e-11       5.646325229918e-13       4.777291235154e-12       2.074856547247e-11       5.730158013810e-13       4.777291235154e-12       6.334831113947e-13       1.446157576570e-11       3.456234893791e-08       2.743440441811e-13       4.141576074446e-07       4.141576074446e-07      -3.448384011841e-08      -7.050528852010e-14       4.357825924998e-01       9.488050927132e-01 
       1.856740166179e+00       3.500493365967e-01       3.511066840765e+00       9.054403851656e+03       6.373992678192e-04       5.094158537600e+03       1.783206816605e+03       1.455268730724e+04       1.074769987340e+03       1.832576175527e-10       5.792413278420e-08       3.107618050850e-07       4.678142650992e-12       2.120467307499e-11       5.452475826817e-13       4.678142650992e-12       2.089394821785e-11       5.533433615358e-13       4.678142650992e-12       6.334833729973e-13       1.406277716656e-11       3.456234893791e-08       2.667787256241e-13       4.062778266165e-07       4.062778266165e-07      -3.448601277104e-08      -6.837349695383e-14       4.386813272272e-01       9.478912462583e-01 
       1.836838612102e+00       3.525050722780e-01       3.547011299798e+00       9.085776936271e+03       6.313173236652e-04       5.062785452984e+03       1.784657552032e+03       1.436230525781e+04       1.075941905223e+03       1.782040581424e-10       5.672195690889e-08       3.043121557405e-07       4.581050990470e-12       2.135326061104e-11       5.265278696151e-13       4.581050990470e-12       2.104035334568e-11       5.343459999880e-13       4.581050990470e-12       6.334836382851e-13       1.367497266401e-11       3.456234893791e-08       2.594219665580e-13       3.985615631597e-07       3.985615631597e-07      -3.448812526468e-08      -6.630733719710e-14       4.415965214673e-01       9.469604732039e-01 
       1.817075531635e+00       3.549780574820e-01       3.583302038981e+00       9.117231593922e+03       6.253042649519e-04       5.031330795334e+03       1.786012032277e+03       1.417363887510e+04       1.077112787401e+03       1.732898148967e-10       5.554472125442e-08       2.979963101782e-07       4.485973583857e-12       2.150289304528e-11       5.084505647177e-13       4.485973583857e-12       2.118778805968e-11       5.160005604581e-13       4.485973583857e-12       6.334839073102e-13       1.329785920779e-11       3.456234893791e-08       2.522680181001e-13       3.910054237671e-07       3.910054237671e-07      -3.449017926661e-08      -6.430477247860e-14       4.445281945962e-01       9.460125116151e-01 
       1.797449959513e+00       3.574684139029e-01       3.619941758380e+00       9.148767487449e+03       6.193594154940e-04       4.999794901807e+03       1.787268753389e+03       1.398667604563e+04       1.078282614261e+03       1.685110476035e-10       5.439190845039e-08       2.918114927164e-07       4.392868646625e-12       2.165357774112e-11       4.909936313199e-13       4.392868646625e-12       2.133625961514e-11       4.982846805991e-13       4.392868646625e-12       6.334841801253e-13       1.293114210103e-11       3.456234893791e-08       2.453112898311e-13       3.836060855611e-07       3.836060855611e-07      -3.449217639787e-08      -6.236382944801e-14       4.474763639349e-01       9.450470974354e-01 
       1.777960937193e+00       3.599762641048e-01       3.656933160649e+00       9.180384266377e+03       6.134821062040e-04       4.968178122879e+03       1.788426200081e+03       1.380140475438e+04       1.079451365889e+03       1.638640219031e-10       5.326301185956e-08       2.857549852564e-07       4.301695261089e-12       2.180532211468e-11       4.741357883451e-13       4.301695261089e-12       2.148577531925e-11       4.811767647917e-13       4.301695261089e-12       6.334844567837e-13       1.257453476993e-11       3.456234893791e-08       2.385463454275e-13       3.763602946325e-07       3.763602946325e-07      -3.449411823451e-08      -6.048259619689e-14       4.504410446950e-01       9.440639645506e-01 
       1.758607512809e+00       3.625017315283e-01       3.694278950436e+00       9.212081566695e+03       6.076716750089e-04       4.936480822561e+03       1.789482845834e+03       1.361781308395e+04       1.080619022068e+03       1.593451063708e-10       5.215753535508e-08       2.798241260877e-07       4.212413358423e-12       2.195813363517e-11       4.578564844172e-13       4.212413358423e-12       2.163634253153e-11       4.646559578717e-13       4.212413358423e-12       6.334847373398e-13       1.222775853995e-11       3.456234893791e-08       2.319678984139e-13       3.692648646081e-07       3.692648646081e-07      -3.449600630884e-08      -5.865922034166e-14       4.534222499235e-01       9.430628448562e-01 
       1.739388741122e+00       3.650449404966e-01       3.731981833780e+00       9.243859010640e+03       6.019274667675e-04       4.904703378615e+03       1.790437153000e+03       1.343588921392e+04       1.081785562277e+03       1.549507696792e-10       5.107499310257e-08       2.740163087187e-07       4.124983701050e-12       2.211201982525e-11       4.421358728538e-13       4.124983701050e-12       2.178796866416e-11       4.487021197561e-13       4.124983701050e-12       6.334850218486e-13       1.189054241798e-11       3.456234893791e-08       2.255708080326e-13       3.623166752491e-07       3.623166752491e-07      -3.449784211067e-08      -5.689190716636e-14       4.564199904480e-01       9.420434683296e-01 
       1.720303683481e+00       3.676060162225e-01       3.770044517483e+00       9.275716206476e+03       5.962488331883e-04       4.872846182779e+03       1.791287572917e+03       1.325562142005e+04       1.082950965687e+03       1.506775778396e-10       5.001490934653e-08       2.683289807306e-07       4.039367865397e-12       2.226698826149e-11       4.269547875158e-13       4.039367865397e-12       2.194066118243e-11       4.332958009380e-13       4.039367865397e-12       6.334853103657e-13       1.156262288067e-11       3.456234893791e-08       2.193500752273e-13       3.555126710785e-07       3.555126710785e-07      -3.449962708847e-08      -5.517891782349e-14       4.594342748198e-01       9.410055631062e-01 
       1.701351407772e+00       3.701850848146e-01       3.808469708476e+00       9.307652748276e+03       5.906351327478e-04       4.840909640979e+03       1.792032546026e+03       1.307699807356e+04       1.084115211157e+03       1.465221915183e-10       4.897681820125e-08       2.627596426561e-07       3.955528225010e-12       2.242304657468e-11       4.122947194846e-13       3.955528225010e-12       2.209442760508e-11       4.184182188214e-13       3.955528225010e-12       6.334856029478e-13       1.124374366849e-11       3.456234893791e-08       2.133008387368e-13       3.488498600360e-07       3.488498600360e-07      -3.450136265052e-08      -5.351856759121e-14       4.624651092580e-01       9.399488555600e-01 
       1.682530988373e+00       3.727822732839e-01       3.847260113157e+00       9.339668215705e+03       5.850857306092e-04       4.808894173551e+03       1.792670501998e+03       1.290000764036e+04       1.085278277237e+03       1.424813634281e-10       4.796026344612e-08       2.573058468807e-07       3.873427934018e-12       2.258020245031e-11       3.981377945375e-13       3.873427934018e-12       2.224927550473e-11       4.040512348657e-13       3.873427934018e-12       6.334858996521e-13       1.093365558554e-11       3.456234893791e-08       2.074183712969e-13       3.423253121625e-07       3.423253121625e-07      -3.450305016603e-08      -5.190922418486e-14       4.655124975917e-01       9.388730703880e-01 
       1.663841506112e+00       3.753977095505e-01       3.886418436719e+00       9.371762173797e+03       5.795999985424e-04       4.776800215459e+03       1.793199859863e+03       1.272463868035e+04       1.086440142163e+03       1.385519357907e-10       4.696479832507e-08       2.519651965671e-07       3.793030910938e-12       2.273846362891e-11       3.844667513945e-13       3.793030910938e-12       2.240521250823e-11       3.901773325130e-13       3.793030910938e-12       6.334862005370e-13       1.063211630484e-11       3.456234893791e-08       2.016980759470e-13       3.359361583104e-07       3.359361583104e-07      -3.450469096624e-08      -5.034930612135e-14       4.685764412024e-01       9.377779306998e-01 
       1.645282048223e+00       3.780315224502e-01       3.925947382456e+00       9.403934172744e+03       5.741773148440e-04       4.744628216512e+03       1.793619028148e+03       1.255087984663e+04       1.087600783853e+03       1.347308378699e-10       4.598998535023e-08       2.467353446017e-07       3.714301822816e-12       2.289783790647e-11       3.712649207108e-13       3.714301822816e-12       2.256224629711e-11       3.767795958717e-13       3.714301822816e-12       6.334865056613e-13       1.033889017899e-11       3.456234893791e-08       1.961354824384e-13       3.296795888814e-07       3.296795888814e-07      -3.450628634543e-08      -4.883728113470e-14       4.716569389663e-01       9.366631581114e-01 
       1.626851708299e+00       3.806838417413e-01       3.965849651058e+00       9.436183747673e+03       5.688170642577e-04       4.712378641583e+03       1.793926405017e+03       1.237871988479e+04       1.088760179909e+03       1.310150835719e-10       4.503539610969e-08       2.416139925634e-07       3.637206069704e-12       2.305833313488e-11       3.585162047875e-13       3.637206069704e-12       2.272038460793e-11       3.638416891293e-13       3.637206069704e-12       6.334868150848e-13       1.005374805602e-11       3.456234893791e-08       1.907262437415e-13       3.235528525907e-07       3.235528525907e-07      -3.450783756203e-08      -4.737166464095e-14       4.747539871947e-01       9.355284728441e-01 
       1.608549586248e+00       3.833547981115e-01       4.006127939881e+00       9.468510418431e+03       5.635186378960e-04       4.680051970824e+03       1.794120378427e+03       1.220814763212e+04       1.089918307614e+03       1.274017691122e-10       4.410061107921e-08       2.365988897129e-07       3.561709769451e-12       2.321995722230e-11       3.462050579787e-13       3.561709769451e-12       2.287963523272e-11       3.513478366711e-13       3.561709769451e-12       6.334871288684e-13       9.776467100425e-12       3.456234893791e-08       1.854661326492e-13       3.175532552561e-07       3.175532552561e-07      -3.450934583950e-08      -4.595101825124e-14       4.778675795757e-01       9.343735938274e-01 
       1.590374788254e+00       3.860445231842e-01       4.046784942204e+00       9.500913689372e+03       5.582814331616e-04       4.647648699884e+03       1.794199326275e+03       1.203915201684e+04       1.091075143929e+03       1.238880707472e-10       4.318521943783e-08       2.316878320041e-07       3.487779742809e-12       2.338271813357e-11       3.343164677686e-13       3.487779742809e-12       2.304000601937e-11       3.392828038797e-13       3.487779742809e-12       6.334874470734e-13       9.506830618973e-12       3.456234893791e-08       1.803510384744e-13       3.116781586130e-07       3.116781586130e-07      -3.451081236743e-08      -4.457394833121e-14       4.809977071142e-01       9.331982388076e-01 
       1.572326426728e+00       3.887531495262e-01       4.087823346471e+00       9.533393049137e+03       5.531048536700e-04       4.615169340119e+03       1.794161616568e+03       1.187172205741e+04       1.092230665493e+03       1.204712425678e-10       4.228881888731e-08       2.268786611151e-07       3.415383498857e-12       2.354662389067e-11       3.228359364974e-13       3.415383498857e-12       2.320150487207e-11       3.276318785916e-13       3.415383498857e-12       6.334877697622e-13       9.244627891450e-12       3.456234893791e-08       1.753769638380e-13       3.059249791533e-07       3.059249791533e-07      -3.451223830236e-08      -4.323910460544e-14       4.841443580721e-01       9.320021244609e-01 
       1.554403620270e+00       3.914808106536e-01       4.129245835506e+00       9.565947970446e+03       5.479883091722e-04       4.582614418810e+03       1.794005607589e+03       1.170584686171e+04       1.093384848623e+03       1.171486143536e-10       4.141101547536e-08       2.221692634997e-07       3.344489220717e-12       2.371168257309e-11       3.117494637128e-13       3.344489220717e-12       2.336413975165e-11       3.163808531893e-13       3.344489220717e-12       6.334880969983e-13       8.989654006002e-12       3.456234893791e-08       1.705400215459e-13       3.002911869894e-07       3.002911869894e-07      -3.451362476880e-08      -4.194517880559e-14       4.873075179080e-01       9.307849665116e-01 
       1.536605493624e+00       3.942276410398e-01       4.171055085723e+00       9.598577909886e+03       5.429312154782e-04       4.549984479370e+03       1.793729648070e+03       1.154151562627e+04       1.094537669307e+03       1.139175894871e-10       4.055142342247e-08       2.175575694587e-07       3.275065751573e-12       2.387790231828e-11       3.010435291263e-13       3.275065751573e-12       2.352791867608e-11       3.055160073072e-13       3.275065751573e-12       6.334884288456e-13       8.741709699031e-12       3.456234893791e-08       1.658364315514e-13       2.947743047406e-07       2.947743047406e-07      -3.451497286004e-08      -4.069090336061e-14       4.904871692168e-01       9.295464798553e-01 
       1.518931177635e+00       3.969937761217e-01       4.213253766306e+00       9.631282307697e+03       5.379329943809e-04       4.517280081558e+03       1.793332077377e+03       1.137871763555e+04       1.095689103211e+03       1.107756429245e-10       3.970966495238e-08       2.130415522300e-07       3.207082580976e-12       2.404529132206e-11       2.907050761532e-13       3.207082580976e-12       2.369284972083e-11       2.950240911291e-13       3.207082580976e-12       6.334887653694e-13       8.500601199505e-12       3.456234893791e-08       1.612625180020e-13       2.893719064436e-07       2.893719064436e-07      -3.451628363907e-08      -3.947505012803e-14       4.936832916689e-01       9.282863786876e-01 
       1.501379809211e+00       3.997793523070e-01       4.255844538386e+00       9.664060587572e+03       5.329930735805e-04       4.484501801684e+03       1.792811225697e+03       1.121744226110e+04       1.096839125672e+03       1.077203192231e-10       3.888537012604e-08       2.086192270980e-07       3.140509831436e-12       2.421385783905e-11       2.807214960165e-13       3.140509831436e-12       2.385894101932e-11       2.848923092583e-13       3.140509831436e-12       6.334891066357e-13       8.266140077562e-12       3.456234893791e-08       1.568147063676e-13       2.840816164848e-07       2.840816164848e-07      -3.451755813939e-08      -3.829642916476e-14       4.968958619488e-01       9.270043766379e-01 
       1.483950531275e+00       4.025845069816e-01       4.298830054185e+00       9.696912156443e+03       5.281108866095e-04       4.451650232813e+03       1.792165414231e+03       1.105767896085e+04       1.097987711700e+03       1.047492306225e-10       3.807817667902e-08       2.042886505215e-07       3.075318245294e-12       2.438361018310e-11       2.710806123956e-13       3.075318245294e-12       2.402620076332e-11       2.751083051404e-13       3.075318245294e-12       6.334894527113e-13       8.038143097281e-12       3.456234893791e-08       1.524895206473e-13       2.789011085555e-07       2.789011085555e-07      -3.451879736585e-08      -3.715388753639e-14       5.001248536945e-01       9.257001869081e-01 
       1.466642492731e+00       4.054093785163e-01       4.342212956152e+00       9.729836404285e+03       5.232858727583e-04       4.418725984971e+03       1.791392955401e+03       1.089941727826e+04       1.099134835976e+03       1.018600551793e-10       3.728772986231e-08       2.000479192792e-07       3.011479171858e-12       2.455455672772e-11       2.617706666007e-13       3.011479171858e-12       2.419463720340e-11       2.656601460193e-13       3.011479171858e-12       6.334898036642e-13       7.816432073516e-12       3.456234893791e-08       1.482835806534e-13       2.738281046284e-07       2.738281046284e-07      -3.452000229544e-08      -3.604630816360e-14       5.033702374356e-01       9.243735224173e-01 
       1.449454848418e+00       4.082541062742e-01       4.385995876084e+00       9.762832703914e+03       5.185174770009e-04       4.385729685342e+03       1.790492153050e+03       1.074264684161e+04       1.100280472851e+03       9.905053495260e-11       3.651368228643e-08       1.958951696334e-07       2.948964554813e-12       2.472670590655e-11       2.527803032549e-13       2.948964554813e-12       2.436425864934e-11       2.565363084091e-13       2.948964554813e-12       6.334901595632e-13       7.600833732676e-12       3.456234893791e-08       1.441935993708e-13       2.688603739554e-07       2.688603739554e-07      -3.452117387805e-08      -3.497260870463e-14       5.066319805323e-01       9.230240959516e-01 
       1.432386759070e+00       4.111188306182e-01       4.430181434223e+00       9.795900410789e+03       5.138051499218e-04       4.352661978467e+03       1.789461302664e+03       1.058735736313e+04       1.101424596350e+03       9.631847424016e-11       3.575569376868e-08       1.918285765109e-07       2.887746919894e-12       2.490006621373e-11       2.440985564677e-13       2.887746919894e-12       2.453507347057e-11       2.477256640631e-13       2.887746919894e-12       6.334905204782e-13       7.391179577337e-12       3.456234893791e-08       1.402163803884e-13       2.639957320861e-07       2.639957320861e-07      -3.452231303724e-08      -3.393174047268e-14       5.099100471138e-01       9.216516203191e-01 
       1.415437391277e+00       4.140036929177e-01       4.474772238338e+00       9.829038862819e+03       5.091483476425e-04       4.319523526437e+03       1.788298691590e+03       1.043353863826e+04       1.102567180166e+03       9.366173786248e-11       3.501343118373e-08       1.878463527009e-07       2.827799362804e-12       2.507464620438e-11       2.357148364811e-13       2.827799362804e-12       2.470709009663e-11       2.392174664243e-13       2.827799362804e-12       6.334908864800e-13       7.187305754595e-12       3.456234893791e-08       1.363488154019e-13       2.592320399071e-07       2.592320399071e-07      -3.452342067096e-08      -3.292268738705e-14       5.132043980167e-01       9.202558085113e-01 
       1.398605917444e+00       4.169088355564e-01       4.519770882795e+00       9.862247380174e+03       5.045465317494e-04       4.286315009082e+03       1.787002599264e+03       1.028118054481e+04       1.103708197662e+03       9.107824949473e-11       3.428656831711e-08       1.839467480694e-07       2.769095537399e-12       2.525045449508e-11       2.276189167743e-13       2.769095537399e-12       2.488031701754e-11       2.310013375392e-13       2.769095537399e-12       6.334912576403e-13       6.989052928036e-12       3.456234893791e-08       1.325878817850e-13       2.545672027003e-07       2.545672027003e-07      -3.452449765227e-08      -3.194446495713e-14       5.165149907240e-01       9.188363738688e-01 
       1.381891515751e+00       4.198344019395e-01       4.565179947606e+00       9.895525265097e+03       4.999991692216e-04       4.253037124158e+03       1.785571297448e+03       1.013027304221e+04       1.104847621875e+03       8.856599004442e-11       3.357478572194e-08       1.801280487904e-07       2.711609644100e-12       2.542749976424e-11       2.198009216098e-13       2.711609644100e-12       2.505476278432e-11       2.230672554209e-13       2.711609644100e-12       6.334916340321e-13       6.796266153250e-12       3.456234893791e-08       1.289306402278e-13       2.499991692223e-07       2.499991692223e-07      -3.452554483002e-08      -3.099611929800e-14       5.198417793037e-01       9.173930302534e-01 
       1.365293370114e+00       4.227805365015e-01       4.611001997460e+00       9.928871801725e+03       4.955057323596e-04       4.219690587531e+03       1.784003050466e+03       9.980806170618e+03       1.105985425509e+03       8.612299607381e-11       3.287777057846e-08       1.763885765920e-07       2.655316418558e-12       2.560579075261e-11       2.122513140058e-13       2.655316418558e-12       2.523043600937e-11       2.154055418447e-13       2.655316418558e-12       6.334920157292e-13       6.608794756761e-12       3.456234893791e-08       1.253742324403e-13       2.455259308012e-07       2.455259308012e-07      -3.452656302953e-08      -3.007672617689e-14       5.231847143476e-01       9.159254922254e-01 
       1.348810670145e+00       4.257473847128e-01       4.657239580747e+00       9.962286255907e+03       4.910656987139e-04       4.186276133349e+03       1.782296115459e+03       9.832770050185e+03       1.107121580944e+03       8.374735826581e-11       3.219521655657e-08       1.727266880196e-07       2.600191120553e-12       2.578533626371e-11       2.049608841216e-13       2.600191120553e-12       2.540734536696e-11       2.080068505615e-13       2.600191120553e-12       6.334924028066e-13       6.426492218304e-12       3.456234893791e-08       1.219158789190e-13       2.411455204534e-07       2.411455204534e-07      -3.452755305325e-08      -2.918539008930e-14       5.265437429109e-01       9.144334752270e-01 
       1.332442611116e+00       4.287350930883e-01       4.703895228554e+00       9.995767875035e+03       4.866785510149e-04       4.152794514221e+03       1.780448742631e+03       9.686154880178e+03       1.108256060230e+03       8.143721993221e-11       3.152682368119e-08       1.691407737128e-07       2.546209523114e-12       2.596614516428e-11       1.979207380406e-13       2.546209523114e-12       2.558549959366e-11       2.008621559161e-13       2.546209523114e-12       6.334927953401e-13       6.249216056344e-12       3.456234893791e-08       1.185528767754e-13       2.368560120180e-07       2.368560120180e-07      -3.452851568136e-08      -2.832124336402e-14       5.299188084514e-01       9.129166957701e-01 
       1.316188393914e+00       4.317438091943e-01       4.750971453658e+00       1.002931588787e+04       4.823437771027e-04       4.119246501382e+03       1.778459175517e+03       9.540950938172e+03       1.109388835092e+03       7.919077556297e-11       3.087229820044e-08       1.656292576987e-07       2.493347901878e-12       2.614822638476e-11       1.911222869375e-13       2.493347901878e-12       2.576490748877e-11       1.939627418546e-13       2.493347901878e-12       6.334931934069e-13       6.076827716748e-12       3.456234893791e-08       1.152825976241e-13       2.326555193097e-07       2.326555193097e-07      -3.452945167245e-08      -2.748344529611e-14       5.333098507696e-01       9.113748716313e-01 
       1.300047225008e+00       4.347736816562e-01       4.798470749495e+00       1.006292950440e+04       4.780608698574e-04       4.085632884856e+03       1.776325651244e+03       9.397148579217e+03       1.110519876928e+03       7.700626941553e-11       3.023135245652e-08       1.621905966991e-07       2.441583024659e-12       2.633158891973e-11       1.845572366171e-13       2.441583024659e-12       2.594557791484e-11       1.873001913090e-13       2.441583024659e-12       6.334935970851e-13       5.909192464534e-12       3.456234893791e-08       1.121024855288e-13       2.285421952888e-07       2.285421952888e-07      -3.453036176405e-08      -2.667118130689e-14       5.367168059489e-01       9.098077220509e-01 
       1.284018316411e+00       4.378248601663e-01       4.846395589116e+00       1.009660791564e+04       4.738293271305e-04       4.051954473611e+03       1.774046400809e+03       9.254738234993e+03       1.111649156814e+03       7.488199414298e-11       2.960370475929e-08       1.588232794520e-07       2.390892141238e-12       2.651624182837e-11       1.782175774113e-13       2.390892141238e-12       2.612751979804e-11       1.808663759450e-13       2.390892141238e-12       6.334940064540e-13       5.746179278590e-12       3.456234893791e-08       1.090100550058e-13       2.245142312489e-07       2.245142312489e-07      -3.453124667328e-08      -2.588366213017e-14       5.401396062966e-01       9.082149679382e-01 
       1.268100885638e+00       4.408974954916e-01       4.894748424134e+00       1.013035029354e+04       4.696486516759e-04       4.018212095714e+03       1.771619649354e+03       9.113710412970e+03       1.112776645503e+03       7.281628946009e-11       2.898907926244e-08       1.555258260475e-07       2.341252973365e-12       2.670219423497e-11       1.720955744226e-13       2.341252973365e-12       2.631074212869e-11       1.746534462622e-13       2.341252973365e-12       6.334944215938e-13       5.587660749310e-12       3.456234893791e-08       1.060028890818e-13       2.205698560210e-07       2.205698560210e-07      -3.453210709736e-08      -2.512012302392e-14       5.435781802853e-01       9.065963320822e-01 
       1.252294155671e+00       4.439917394813e-01       4.943531683652e+00       1.016415579078e+04       4.655183510824e-04       3.984406598471e+03       1.769043616456e+03       8.974055695554e+03       1.113902313429e+03       7.080754084605e-11       2.838720584229e-08       1.522967872775e-07       2.292643704966e-12       2.688945532934e-11       1.661837581019e-13       2.292643704966e-12       2.649525396170e-11       1.686538220323e-13       2.292643704966e-12       6.334948425863e-13       5.433512979040e-12       3.456234893791e-08       1.030786374054e-13       2.167073351945e-07       2.167073351945e-07      -3.453294371419e-08      -2.437982300646e-14       5.470324524950e-01       9.049515393676e-01 
       1.236597354924e+00       4.471077450747e-01       4.992747773181e+00       1.019802354069e+04       4.614379377055e-04       3.950538848568e+03       1.766316516413e+03       8.835764739230e+03       1.115026130708e+03       6.885417828301e-11       2.779781997905e-08       1.491347439987e-07       2.245042972556e-12       2.707803436732e-11       1.604749151491e-13       2.245042972556e-12       2.668106441701e-11       1.628601830660e-13       2.245042972556e-12       6.334952695140e-13       5.283615485276e-12       3.456234893791e-08       1.002350144105e-13       2.129249703539e-07       2.129249703539e-07      -3.453375718290e-08      -2.366204411659e-14       5.505023435559e-01       9.032803169958e-01 
       1.221009717199e+00       4.502456663094e-01       5.042399073541e+00       1.023195265705e+04       4.574069286011e-04       3.916609732201e+03       1.763436558549e+03       8.698828273695e+03       1.116148067138e+03       6.695467502936e-11       2.722066264056e-08       1.460383065087e-07       2.198429855851e-12       2.726794067126e-11       1.549620797257e-13       2.198429855851e-12       2.686818268012e-11       1.572654602956e-13       2.198429855851e-12       6.334957024607e-13       5.137851106523e-12       3.456234893791e-08       9.746979753119e-14       2.092210983323e-07       2.092210983323e-07      -3.453454814432e-08      -2.296609069671e-14       5.539877700922e-01       9.015823947120e-01 
       1.205530481658e+00       4.534056583286e-01       5.092487939755e+00       1.026594223406e+04       4.534248454584e-04       3.882620155200e+03       1.760401947508e+03       8.563237100995e+03       1.117268092208e+03       6.510754642687e-11       2.665548016845e-08       1.430061139355e-07       2.152783868569e-12       2.745918363046e-11       1.496385249686e-13       2.152783868569e-12       2.705661800248e-11       1.518628271641e-13       2.152783868569e-12       6.334961415116e-13       4.996105910757e-12       3.456234893791e-08       9.478082546434e-14       2.055940904790e-07       2.055940904790e-07      -3.453531722157e-08      -2.229128869838e-14       5.574886446664e-01       8.998575050365e-01 
       1.190158892780e+00       4.565878773894e-01       5.143016699930e+00       1.029999134611e+04       4.494912145344e-04       3.848571043145e+03       1.757210883572e+03       8.428982094641e+03       1.118386175092e+03       6.331134874066e-11       2.610202416664e-08       1.400368336392e-07       2.108084949430e-12       2.765177270169e-11       1.444977547948e-13       2.108084949430e-12       2.724637970203e-11       1.466456913082e-13       2.108084949430e-12       6.334965867528e-13       4.858269106400e-12       3.456234893791e-08       9.216599648153e-14       2.020423519436e-07       2.020423519436e-07      -3.453606502045e-08      -2.163698500951e-14       5.610048757250e-01       8.981053835016e-01 
       1.174894200327e+00       4.597924808708e-01       5.193987654123e+00       1.033409904778e+04       4.456055665880e-04       3.814463341473e+03       1.753861562967e+03       8.296054198731e+03       1.119502284662e+03       6.156467803114e-11       2.556005139218e-08       1.371291606262e-07       2.064313453337e-12       2.784571740966e-11       1.395334959867e-13       2.064313453337e-12       2.743747716366e-11       1.416076865276e-13       2.064313453337e-12       6.334970382718e-13       4.724232955762e-12       3.456234893791e-08       8.962326678662e-14       1.985643209742e-07       1.985643209742e-07      -3.453679213001e-08      -2.100254680257e-14       5.645363675450e-01       8.963257688935e-01 
       1.159735659308e+00       4.630196272817e-01       5.245403073202e+00       1.036826437368e+04       4.417674368153e-04       3.780298015580e+03       1.750352178188e+03       8.164444427061e+03       1.120616389483e+03       5.986616905713e-11       2.502932364834e-08       1.342818169759e-07       2.021450142741e-12       2.804102734751e-11       1.347396905492e-13       2.021450142741e-12       2.762991983967e-11       1.367426650290e-13       2.021450142741e-12       6.334974961573e-13       4.593892690857e-12       3.456234893791e-08       8.715064891895e-14       1.951584682304e-07       1.951584682304e-07      -3.453749912297e-08      -2.038736090311e-14       5.680830201818e-01       8.945184034986e-01 
